-1.4179	2.1535714923595
-1.5666	2.15772607132568
-1.6464	2.15928800136917
-1.6487	2.15932608909305
-1.6957	2.16001927541403
-1.6965	2.16002966894704
-1.6988	2.16005928823112
-1.7102	2.16020035465391
-1.7109	2.16020870518864
-1.7147	2.16025340784663
-1.7398	2.16052200184939
-1.7876	2.16090530313615
-1.8036	2.16099603539563
-1.8096	2.16102520086659
-1.8385	2.16112854866373
-1.843	2.16113910713714
-1.843	2.16113910713714
-1.8787	2.16117002830096
-1.9	2.16114377245581
-1.9083	2.16112449527398
-1.9242	2.16107339961412
-1.9318	2.1610424010291
-1.9849	2.16070717164714
-1.988	2.16068118883555
-1.9948	2.16062171718427
-2.0039	2.16053680654432
-2.0123	2.1604530194926
-2.0222	2.16034760622865
-2.0259	2.16030635855788
-2.029	2.16027102443192
-2.0404	2.16013500732759
-2.1064	2.15915977637182
-2.1504	2.15833187799767
-2.177	2.15776248852185
-2.2917	2.15471391543084
